pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1004.0,4,20.8,16.6,295.0,6.0,5.4378467222198985,-2.5357095704441974,,58362,2014-06-04,31.4,121.46,4.0,31.81
1000.0,41,20.4,14.4,295.0,8.0,7.250462296293199,-3.380946093925597,,58362,2014-06-04,31.4,121.46,4.0,31.81
950.0,481,16.6,13.5,325.0,21.0,12.045105163371977,-17.202192930068822,,58362,2014-06-04,31.4,121.46,4.0,31.81
925.0,709,14.6,13.0,325.0,25.0,14.339410908776163,-20.47880110722479,,58362,2014-06-04,31.4,121.46,4.0,31.81
922.0,737,14.6,13.0,326.0,26.0,14.53901549023941,-21.55497688643109,,58362,2014-06-04,31.4,121.46,4.0,31.81
911.0,838,14.1,12.4,330.0,27.0,13.500000000000012,-23.382685902179837,,58362,2014-06-04,31.4,121.46,4.0,31.81
850.0,1423,11.4,9.1,325.0,25.0,14.339410908776163,-20.47880110722479,,58362,2014-06-04,31.4,121.46,4.0,31.81
779.0,2147,7.6,5.6,315.0,25.0,17.677669529663692,-17.677669529663685,,58362,2014-06-04,31.4,121.46,4.0,31.81
757.0,2384,9.2,5.3,312.0,25.0,18.578620636934865,-16.728265158971446,,58362,2014-06-04,31.4,121.46,4.0,31.81
742.0,2550,8.8,3.6,310.0,25.0,19.151111077974452,-16.06969024216348,,58362,2014-06-04,31.4,121.46,4.0,31.81
700.0,3031,7.6,-1.4,325.0,23.0,13.192258036074069,-18.840497018646808,,58362,2014-06-04,31.4,121.46,4.0,31.81
626.0,3947,5.4,-11.6,328.0,28.0,14.83773939852974,-23.745346692379925,,58362,2014-06-04,31.4,121.46,4.0,31.81
504.0,5686,-3.2,-33.7,335.0,37.0,15.63687568440587,-33.53338812035605,,58362,2014-06-04,31.4,121.46,4.0,31.81
500.0,5750,-3.5,-34.5,335.0,39.0,16.48211220788727,-35.34600369442935,,58362,2014-06-04,31.4,121.46,4.0,31.81
483.0,6022,-4.6,-36.5,335.0,45.0,19.017821778331466,-40.78385041664925,,58362,2014-06-04,31.4,121.46,4.0,31.81
445.0,6668,-7.3,-41.3,325.0,65.0,37.28246836281802,-53.24488287878445,,58362,2014-06-04,31.4,121.46,4.0,31.81
444.0,6685,-7.5,-41.4,325.0,66.0,37.85604479916907,-54.06403492307344,,58362,2014-06-04,31.4,121.46,4.0,31.81
400.0,7490,-14.3,-45.3,315.0,64.0,45.25483399593905,-45.25483399593903,,58362,2014-06-04,31.4,121.46,4.0,31.81
383.0,7815,-16.4,-46.2,310.0,60.0,45.962666587138685,-38.56725658119235,,58362,2014-06-04,31.4,121.46,4.0,31.81
357.0,8342,-19.7,-47.7,313.0,60.0,43.88122209715022,-40.91990160374991,,58362,2014-06-04,31.4,121.46,4.0,31.81
309.0,9386,-30.0,-53.0,320.0,58.0,37.281681361819295,-44.43057770090071,,58362,2014-06-04,31.4,121.46,4.0,31.81
300.0,9600,-32.1,-54.1,320.0,60.0,38.567256581192375,-45.96266658713867,,58362,2014-06-04,31.4,121.46,4.0,31.81
280.0,10083,-36.7,-55.7,324.0,62.0,36.44268564213335,-50.15905365124674,,58362,2014-06-04,31.4,121.46,4.0,31.81
250.0,10860,-41.9,-54.9,330.0,66.0,33.00000000000003,-57.15767664977293,,58362,2014-06-04,31.4,121.46,4.0,31.81
205.0,12170,-52.3,-64.3,330.0,89.0,44.50000000000004,-77.07626093681502,,58362,2014-06-04,31.4,121.46,4.0,31.81
200.0,12330,-49.7,-62.7,330.0,91.0,45.50000000000004,-78.80831174438389,,58362,2014-06-04,31.4,121.46,4.0,31.81
191.0,12625,-51.4,,335.0,95.0,40.14873486536643,-86.09923976848175,,58362,2014-06-04,31.4,121.46,4.0,31.81
171.0,13332,-55.6,,345.0,84.0,21.74079978861174,-81.13776940828174,,58362,2014-06-04,31.4,121.46,4.0,31.81
150.0,14170,-60.5,,340.0,66.0,22.57332945949413,-62.01971297186996,,58362,2014-06-04,31.4,121.46,4.0,31.81
137.0,14729,-64.6,,325.0,58.0,33.267433308360694,-47.510818568761515,,58362,2014-06-04,31.4,121.46,4.0,31.81
136.0,14774,-64.9,,325.0,58.0,33.267433308360694,-47.510818568761515,,58362,2014-06-04,31.4,121.46,4.0,31.81
123.0,15384,-65.7,,320.0,62.0,39.852831800565454,-47.49475547337662,,58362,2014-06-04,31.4,121.46,4.0,31.81
109.0,16118,-66.6,,330.0,60.0,30.00000000000003,-51.961524227066306,,58362,2014-06-04,31.4,121.46,4.0,31.81
105.0,16345,-66.9,,337.0,57.0,22.27167432388861,-52.468776646789095,,58362,2014-06-04,31.4,121.46,4.0,31.81
100.0,16640,-67.1,,345.0,52.0,13.458590345331075,-50.22814296703155,,58362,2014-06-04,31.4,121.46,4.0,31.81
92.0,17140,-68.1,,355.0,41.0,3.573385452653991,-40.84398262176157,,58362,2014-06-04,31.4,121.46,4.0,31.81
72.0,18611,-71.2,,35.0,12.0,-6.882917236212553,-9.829824531467901,,58362,2014-06-04,31.4,121.46,4.0,31.81
70.0,18780,-71.5,,35.0,14.0,-8.030070108914645,-11.468128620045885,,58362,2014-06-04,31.4,121.46,4.0,31.81
