pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1002.0,4,30.0,18.0,225.0,4.0,2.82842712474619,2.8284271247461907,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
1000.0,20,30.2,15.2,220.0,4.0,2.571150438746157,3.064177772475912,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
982.0,181,29.0,15.2,195.0,10.0,2.588190451025208,9.659258262890683,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
925.0,711,25.0,15.0,230.0,12.0,9.192533317427735,7.713451316238474,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
872.0,1224,20.7,13.5,260.0,10.0,9.84807753012208,1.7364817766693033,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
850.0,1446,18.8,12.8,285.0,12.0,11.59110991546882,-3.1058285412302435,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
835.0,1599,17.6,12.6,299.0,12.0,10.495436485672748,-5.817715442956048,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
803.0,1931,15.8,5.8,330.0,14.0,7.000000000000006,-12.124355652982137,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
772.0,2265,14.1,-1.1,350.0,16.0,2.778370842670886,-15.756924048195328,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
761.0,2387,13.4,-3.6,351.0,15.0,2.3465169756034663,-14.815325108927064,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
700.0,3083,7.8,-5.2,355.0,12.0,1.0458689129718999,-11.954336377100947,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
679.0,3331,5.9,-6.8,330.0,14.0,7.000000000000006,-12.124355652982137,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
629.0,3953,1.0,-11.0,355.0,14.0,1.2201803984672164,-13.946725773284438,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
620.0,4069,0.4,-14.2,0.0,14.0,-0.0,-14.0,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
585.0,4533,-1.9,-26.9,331.0,12.0,5.817715442956043,-10.49543648567275,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
560.0,4874,-4.3,-30.1,310.0,12.0,9.192533317427738,-7.713451316238471,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
500.0,5760,-10.5,-38.5,295.0,21.0,19.032463527769647,-8.874983496554691,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
495.0,5837,-11.1,-38.1,293.0,22.0,20.25110677595369,-8.596084826764017,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
417.0,7135,-17.5,-46.1,265.0,41.0,40.84398262176157,3.573385452653988,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
400.0,7450,-19.1,-48.1,280.0,47.0,46.285964391573785,-8.161464350345708,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
397.0,7506,-19.3,-48.3,280.0,49.0,48.255579897598196,-8.508760705679569,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
392.0,7600,-19.7,-48.7,279.0,51.0,50.372105370352024,-7.978157717051764,,58362,2018-06-12 12:00:00,31.4,121.46,4.0,30.85
