pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1011.0,4,25.8,4.8,160.0,4.0,-1.3680805733026755,3.7587704831436333,,58362,2017-04-30 12:00:00,31.4,121.46,4.0,12.95
1000.0,99,26.2,4.2,160.0,8.0,-2.736161146605351,7.5175409662872665,,58362,2017-04-30 12:00:00,31.4,121.46,4.0,12.95
950.0,546,22.6,2.0,170.0,14.0,-2.431074487337024,13.787308542170912,,58362,2017-04-30 12:00:00,31.4,121.46,4.0,12.95
925.0,778,20.8,0.8,185.0,12.0,1.0458689129718954,11.954336377100947,,58362,2017-04-30 12:00:00,31.4,121.46,4.0,12.95
877.0,1233,16.9,0.0,195.0,6.0,1.5529142706151249,5.79555495773441,,58362,2017-04-30 12:00:00,31.4,121.46,4.0,12.95
850.0,1500,14.6,-0.4,185.0,2.0,0.1743114854953159,1.992389396183491,,58362,2017-04-30 12:00:00,31.4,121.46,4.0,12.95
841.0,1589,13.8,-1.7,180.0,2.0,-2.4492935982947064e-16,2.0,,58362,2017-04-30 12:00:00,31.4,121.46,4.0,12.95
804.0,1966,10.6,-7.4,146.0,1.0,-0.5591929034707469,0.8290375725550416,,58362,2017-04-30 12:00:00,31.4,121.46,4.0,12.95
742.0,2627,7.1,-16.1,85.0,0.0,-0.0,-0.0,,58362,2017-04-30 12:00:00,31.4,121.46,4.0,12.95
711.0,2978,5.3,-20.7,235.0,2.0,1.6383040885779832,1.1471528727020928,,58362,2017-04-30 12:00:00,31.4,121.46,4.0,12.95
700.0,3106,4.6,-22.4,255.0,4.0,3.8637033051562732,1.0352761804100825,,58362,2017-04-30 12:00:00,31.4,121.46,4.0,12.95
679.0,3349,2.9,-23.7,290.0,6.0,5.63815572471545,-2.052120859954014,,58362,2017-04-30 12:00:00,31.4,121.46,4.0,12.95
569.0,4757,-7.0,-31.1,290.0,14.0,13.155696691002717,-4.788282006559366,,58362,2017-04-30 12:00:00,31.4,121.46,4.0,12.95
566.0,4800,-7.3,-31.3,293.0,14.0,12.887067948334167,-5.470235798849829,,58362,2017-04-30 12:00:00,31.4,121.46,4.0,12.95
542.0,5136,-8.3,-32.3,320.0,14.0,8.999026535611554,-10.724622203665689,,58362,2017-04-30 12:00:00,31.4,121.46,4.0,12.95
516.0,5517,-9.5,-33.5,311.0,16.0,12.075353283564356,-10.496944463848113,,58362,2017-04-30 12:00:00,31.4,121.46,4.0,12.95
