pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1005.0,4,26.0,23.1,135.0,6.0,-4.242640687119286,4.242640687119285,,58362,2016-06-21,31.4,121.46,4.0,65.47
1000.0,54,25.6,23.3,140.0,6.0,-3.856725658119237,4.596266658713867,,58362,2016-06-21,31.4,121.46,4.0,65.47
978.0,250,24.0,23.0,169.0,7.0,-1.3356629676358147,6.871390284133648,,58362,2016-06-21,31.4,121.46,4.0,65.47
958.0,433,27.4,22.7,196.0,9.0,2.480736202352991,8.65135526344487,,58362,2016-06-21,31.4,121.46,4.0,65.47
948.0,526,26.7,22.0,210.0,10.0,5.000000000000001,8.660254037844386,,58362,2016-06-21,31.4,121.46,4.0,65.47
925.0,744,25.2,20.4,230.0,10.0,7.660444431189779,6.427876096865395,,58362,2016-06-21,31.4,121.46,4.0,65.47
913.0,858,24.4,20.2,235.0,10.0,8.191520442889916,5.735764363510464,,58362,2016-06-21,31.4,121.46,4.0,65.47
850.0,1484,20.0,18.9,240.0,16.0,13.856406460551016,8.000000000000007,,58362,2016-06-21,31.4,121.46,4.0,65.47
843.0,1556,19.4,18.6,238.0,16.0,13.568769538502815,8.47870822773128,,58362,2016-06-21,31.4,121.46,4.0,65.47
814.0,1854,17.7,16.9,230.0,19.0,14.55484441926058,12.21296458404425,,58362,2016-06-21,31.4,121.46,4.0,65.47
783.0,2184,15.8,15.1,235.0,21.0,17.202192930068822,12.045105163371973,,58362,2016-06-21,31.4,121.46,4.0,65.47
751.0,2539,13.8,13.1,250.0,21.0,19.733545036504076,7.18242300983904,,58362,2016-06-21,31.4,121.46,4.0,65.47
700.0,3138,10.4,9.8,245.0,16.0,14.500924592586403,6.761892187851187,,58362,2016-06-21,31.4,121.46,4.0,65.47
596.0,4463,3.0,1.6,245.0,17.0,15.407232379623053,7.184510449591886,,58362,2016-06-21,31.4,121.46,4.0,65.47
528.0,5436,-2.1,-4.3,245.0,17.0,15.407232379623053,7.184510449591886,,58362,2016-06-21,31.4,121.46,4.0,65.47
523.0,5513,-2.5,-4.8,253.0,17.0,16.2571808513716,4.970318980286531,,58362,2016-06-21,31.4,121.46,4.0,65.47
509.0,5728,-2.1,-13.1,277.0,16.0,15.880738426261152,-1.949909494482363,,58362,2016-06-21,31.4,121.46,4.0,65.47
504.0,5807,-2.6,-12.6,285.0,16.0,15.454813220625095,-4.141104721640325,,58362,2016-06-21,31.4,121.46,4.0,65.47
500.0,5870,-3.1,-12.1,285.0,14.0,13.522961568046957,-3.623466631435284,,58362,2016-06-21,31.4,121.46,4.0,65.47
488.0,6063,-4.1,-12.1,288.0,11.0,10.46162167924669,-3.3991869381244193,,58362,2016-06-21,31.4,121.46,4.0,65.47
481.0,6176,-4.8,-14.7,290.0,10.0,9.396926207859083,-3.4202014332566897,,58362,2016-06-21,31.4,121.46,4.0,65.47
440.0,6875,-8.9,-30.9,234.0,10.0,8.090169943749473,5.877852522924733,,58362,2016-06-21,31.4,121.46,4.0,65.47
437.0,6928,-9.2,-31.4,230.0,10.0,7.660444431189779,6.427876096865395,,58362,2016-06-21,31.4,121.46,4.0,65.47
