pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1013.0,4,23.2,16.2,90.0,6.0,-6.0,-3.6739403974420594e-16,,58362,2015-09-21 12:00:00,31.4,121.46,4.0,28.91
1000.0,119,22.8,14.8,90.0,8.0,-8.0,-4.898587196589413e-16,,58362,2015-09-21 12:00:00,31.4,121.46,4.0,28.91
958.0,489,19.3,15.1,100.0,14.0,-13.787308542170912,2.4310744873370242,,58362,2015-09-21 12:00:00,31.4,121.46,4.0,28.91
925.0,792,16.4,15.3,90.0,14.0,-14.0,-8.572527594031472e-16,,58362,2015-09-21 12:00:00,31.4,121.46,4.0,28.91
921.0,829,16.2,14.0,85.0,14.0,-13.946725773284438,-1.220180398467214,,58362,2015-09-21 12:00:00,31.4,121.46,4.0,28.91
913.0,903,17.0,3.0,84.0,13.0,-12.928784639787553,-1.358870022479495,,58362,2015-09-21 12:00:00,31.4,121.46,4.0,28.91
908.0,950,17.2,2.2,83.0,13.0,-12.903099971337186,-1.5843014642669173,,58362,2015-09-21 12:00:00,31.4,121.46,4.0,28.91
889.0,1130,15.8,4.8,81.0,12.0,-11.852260087141653,-1.877213580482771,,58362,2015-09-21 12:00:00,31.4,121.46,4.0,28.91
866.0,1352,15.2,-2.8,77.0,11.0,-10.718070712637587,-2.474461597782514,,58362,2015-09-21 12:00:00,31.4,121.46,4.0,28.91
858.0,1431,14.6,5.6,76.0,10.0,-9.702957262759965,-2.419218955996677,,58362,2015-09-21 12:00:00,31.4,121.46,4.0,28.91
850.0,1510,14.2,4.2,75.0,10.0,-9.659258262890683,-2.5881904510252074,,58362,2015-09-21 12:00:00,31.4,121.46,4.0,28.91
815.0,1864,12.0,4.0,59.0,10.0,-8.571673007021124,-5.150380749100542,,58362,2015-09-21 12:00:00,31.4,121.46,4.0,28.91
787.0,2155,10.9,-1.7,45.0,10.0,-7.0710678118654755,-7.0710678118654755,,58362,2015-09-21 12:00:00,31.4,121.46,4.0,28.91
756.0,2490,9.7,-8.3,130.0,0.0,-0.0,0.0,,58362,2015-09-21 12:00:00,31.4,121.46,4.0,28.91
750.0,2556,9.4,-9.6,154.0,1.0,-0.4383711467890773,0.898794046299167,,58362,2015-09-21 12:00:00,31.4,121.46,4.0,28.91
726.0,2824,7.9,-3.0,250.0,4.0,3.7587704831436337,1.3680805733026742,,58362,2015-09-21 12:00:00,31.4,121.46,4.0,28.91
700.0,3125,6.2,4.3,255.0,8.0,7.7274066103125465,2.070552360820165,,58362,2015-09-21 12:00:00,31.4,121.46,4.0,28.91
696.0,3172,5.9,3.9,255.0,8.0,7.7274066103125465,2.070552360820165,,58362,2015-09-21 12:00:00,31.4,121.46,4.0,28.91
695.0,3184,5.8,3.8,254.0,8.0,7.690093567506552,2.205098846535991,,58362,2015-09-21 12:00:00,31.4,121.46,4.0,28.91
