550	0.23688 
551	0.23634 
552	0.23572 
553	0.23489 
554	0.23394 
555	0.23279 
556	0.23147 
557	0.22995 
558	0.22824 
559	0.22638 
560	0.22439 
561	0.22219 
562	0.21983 
563	0.21727 
564	0.21454 
565	0.21157 
566	0.20846 
567	0.20518 
568	0.20180 
569	0.19828 
570	0.19474 
571	0.19120 
572	0.18771 
573	0.18432 
574	0.18105 
575	0.17793 
576	0.17499 
577	0.17218 
578	0.16956 
579	0.16707 
580	0.16471 
581	0.16243 
582	0.16027 
583	0.15825 
584	0.15632 
585	0.15448 
586	0.15279 
587	0.15119 
588	0.14972 
589	0.14832 
590	0.14707 
591	0.14590 
592	0.14483 
593	0.14384 
594	0.14294 
595	0.14211 
596	0.14132 
597	0.14051 
598	0.13975 
599	0.13896 
600	0.13814 
601	0.13724 
602	0.13628 
603	0.13528 
604	0.13416 
605	0.13295 
606	0.13165 
607	0.13023 
608	0.12875 
609	0.12717 
610	0.12558 
611	0.12399 
612	0.12235 
613	0.12068 
614	0.11902 
615	0.11743 
616	0.11589 
617	0.11441 
618	0.11301 
619	0.11176 
620	0.11065 
621	0.10963 
622	0.10876 
623	0.10799 
624	0.10733 
625	0.10677 
626	0.10631 
627	0.10595 
628	0.10564 
629	0.10536 
630	0.10504 
631	0.10469 
632	0.10424 
633	0.10365 
634	0.10289 
635	0.10194 
636	0.10080 
637	0.09941 
638	0.09787 
639	0.09613 
640	0.09427 
641	0.09230 
642	0.09026 
643	0.08818 
644	0.08610 
645	0.08404 
646	0.08207 
647	0.08024 
648	0.07852 
649	0.07703 
650	0.07568 
651	0.07452 
652	0.07343 
653	0.07240 
654	0.07134 
655	0.07020 
656	0.06896 
657	0.06755 
658	0.06601 
659	0.06431 
660	0.06252 
661	0.06060 
662	0.05870 
663	0.05680 
664	0.05499 
665	0.05328 
666	0.05168 
667	0.05033 
668	0.04910 
669	0.04811 
670	0.04721 
671	0.04653 
672	0.04594 
673	0.04551 
674	0.04513 
675	0.04491 
676	0.04473 
677	0.04474 
678	0.04483 
679	0.04522 
680	0.04577 
681	0.04689 
682	0.04831 
683	0.05044 
684	0.05308 
685	0.05665 
686	0.06089 
687	0.06606 
688	0.07211 
689	0.07923 
690	0.08732 
691	0.09637 
692	0.10640 
693	0.11738 
694	0.12915 
695	0.14145 
696	0.15433 
697	0.16755 
698	0.18107 
699	0.19454 
700	0.20803 
701	0.22128 
702	0.23425 
703	0.24680 
704	0.25896 
705	0.27064 
706	0.28190 
707	0.29272 
708	0.30315 
709	0.31326 
710	0.32305 
711	0.33249 
712	0.34167 
713	0.35057 
714	0.35927 
715	0.36768 
716	0.37587 
717	0.38383 
718	0.39151 
719	0.39899 
720	0.40620 
721	0.41315 
722	0.41987 
723	0.42634 
724	0.43253 
725	0.43847 
726	0.44415 
727	0.44954 
728	0.45471 
729	0.45960 
730	0.46422 
731	0.46857 
732	0.47270 
733	0.47663 
734	0.48027 
735	0.48364 
736	0.48681 
737	0.48974 
738	0.49250 
739	0.49505 
740	0.49737 
741	0.49949 
742	0.50148 
743	0.50326 
744	0.50492 
745	0.50638 
746	0.50774 
747	0.50895 
748	0.51000 
749	0.51097 
750	0.51180 
751	0.51261 
752	0.51345 
753	0.51425 
754	0.51508 
755	0.51587 
756	0.51668 
757	0.51748 
758	0.51823 
759	0.51900 
760	0.51975 
761	0.52049 
762	0.52120 
763	0.52190 
764	0.52256 
765	0.52320 
766	0.52381 
767	0.52440 
768	0.52498 
769	0.52549 
770	0.52597 
771	0.52644 
772	0.52683 
773	0.52722 
774	0.52753 
775	0.52783 
776	0.52807 
777	0.52827 
778	0.52838 
779	0.52847 
780	0.52850 
781	0.52851 
782	0.52851 
783	0.52851 
784	0.52851 
785	0.52852 
786	0.52852 
787	0.52856 
788	0.52856 
789	0.52860 
790	0.52860 
791	0.52861 
792	0.52861 
793	0.52865 
794	0.52865 
795	0.52866 
796	0.52866 
797	0.52870 
798	0.52870 
799	0.52874 
800	0.52874 
801	0.52874 
802	0.52878 
803	0.52878 
804	0.52882 
805	0.52882 
806	0.52882 
807	0.52882 
808	0.52882 
809	0.52882 
810	0.52882 
811	0.52882 
812	0.52882 
813	0.52882 
814	0.52882 
815	0.52882 
816	0.52882 
817	0.52882 
818	0.52881 
819	0.52881 
820	0.52881 
821	0.52880 
822	0.52880 
823	0.52879 
824	0.52879 
825	0.52877 
826	0.52875 
827	0.52875 
828	0.52877 
829	0.52874 
830	0.52873 
831	0.52872 
832	0.52869 
833	0.52867 
834	0.52867 
835	0.52866 
836	0.52865 
837	0.52864 
838	0.52864 
839	0.52863 
840	0.52863 
841	0.52863 
842	0.52862 
843	0.52862 
844	0.52862 
845	0.52861 
846	0.52861 
847	0.52861 
848	0.52857 
849	0.52857 
850	0.52857 
851	0.52857 
852	0.52856 
853	0.52856 
854	0.52856 
855	0.52856 
856	0.52855 
857	0.52855 
858	0.52852 
859	0.52851 
860	0.52851 
861	0.52850 
862	0.52850 
863	0.52847 
864	0.52846 
865	0.52846 
866	0.52845 
867	0.52844 
868	0.52844 
869	0.52844 
870	0.52844 
871	0.52843 
872	0.52842 
873	0.52839 
874	0.52838 
875	0.52837 
876	0.52837 
877	0.52833 
878	0.52832 
879	0.52828 
880	0.52827 
881	0.52826 
882	0.52826 
883	0.52821 
884	0.52821 
885	0.52820 
886	0.52820 
887	0.52819 
888	0.52815 
889	0.52814 
890	0.52813 
891	0.52812 
892	0.52808 
893	0.52808 
894	0.52804 
895	0.52803 
896	0.52802 
897	0.52802 
898	0.52798 
899	0.52797 
900	0.52796 
901	0.52795 
902	0.52791 
903	0.52790 
904	0.52786 
905	0.52786 
906	0.52785 
907	0.52783 
908	0.52778 
909	0.52778 
910	0.52777 
911	0.52776 
912	0.52770 
913	0.52768 
914	0.52764 
915	0.52763 
916	0.52761 
917	0.52757 
918	0.52751 
919	0.52749 
920	0.52748 
921	0.52744 
922	0.52734 
923	0.52730 
924	0.52723 
925	0.52719 
926	0.52715 
927	0.52708 
928	0.52702 
929	0.52687 
930	0.52680 
931	0.52672 
932	0.52666 
933	0.52656 
934	0.52651 
935	0.52640 
936	0.52627 
937	0.52613 
938	0.52606 
939	0.52597 
940	0.52585 
941	0.52564 
942	0.52549 
943	0.52541 
944	0.52527 
945	0.52513 
946	0.52499 
947	0.52485 
948	0.52475 
949	0.52449 
950	0.52411 
951	0.52387 
952	0.52367 
953	0.52345 
954	0.52316 
955	0.52294 
956	0.52274 
957	0.52252 
958	0.52236 
959	0.52220 
960	0.52205 
961	0.52181 
962	0.52171 
963	0.52165 
964	0.52161 
965	0.52152 
966	0.52145 
967	0.52142 
968	0.52137 
969	0.52135 
970	0.52130 
971	0.52125 
972	0.52123 
973	0.52118 
974	0.52115 
975	0.52111 
976	0.52108 
977	0.52108 
978	0.52106 
979	0.52109 
980	0.52108 
981	0.52107 
982	0.52107 
983	0.52110 
984	0.52110 
985	0.52111 
986	0.52112 
987	0.52117 
988	0.52119 
989	0.52124 
990	0.52126 
991	0.52129 
992	0.52133 
993	0.52138 
994	0.52140 
995	0.52143 
996	0.52147 
997	0.52150 
998	0.52157 
999	0.52160 
1000	0.52164 
1001	0.52168 
1002	0.52172 
1003	0.52179 
1004	0.52182 
1005	0.52186 
1006	0.52191 
1007	0.52195 
1008	0.52204 
1009	0.52209 
1010	0.52214 
1011	0.52219 
1012	0.52224 
1013	0.52228 
1014	0.52232 
1015	0.52236 
1016	0.52240 
1017	0.52244 
1018	0.52251 
1019	0.52257 
1020	0.52262 
1021	0.52268 
1022	0.52272 
1023	0.52277 
1024	0.52282 
1025	0.52286 
1026	0.52289 
1027	0.52294 
1028	0.52302 
1029	0.52307 
1030	0.52311 
1031	0.52313 
1032	0.52313 
1033	0.52314 
1034	0.52318 
1035	0.52322 
1036	0.52325 
1037	0.52328 
1038	0.52331 
1039	0.52333 
1040	0.52335 
1041	0.52337 
1042	0.52340 
1043	0.52341 
1044	0.52342 
1045	0.52342 
1046	0.52342 
1047	0.52344 
1048	0.52343 
1049	0.52343 
1050	0.52343 
1051	0.52343 
1052	0.52344 
1053	0.52344 
1054	0.52344 
1055	0.52343 
1056	0.52342 
1057	0.52340 
1058	0.52338 
1059	0.52337 
1060	0.52337 
1061	0.52336 
1062	0.52334 
1063	0.52328 
1064	0.52325 
1065	0.52323 
1066	0.52320 
1067	0.52318 
1068	0.52312 
1069	0.52309 
1070	0.52306 
1071	0.52303 
1072	0.52300 
1073	0.52297 
1074	0.52293 
1075	0.52289 
1076	0.52284 
1077	0.52280 
1078	0.52273 
1079	0.52269 
1080	0.52265 
1081	0.52260 
1082	0.52254 
1083	0.52244 
1084	0.52238 
1085	0.52233 
1086	0.52228 
1087	0.52223 
1088	0.52213 
1089	0.52207 
1090	0.52200 
1091	0.52193 
1092	0.52187 
1093	0.52178 
1094	0.52172 
1095	0.52165 
1096	0.52157 
1097	0.52147 
1098	0.52134 
1099	0.52128 
1100	0.52122 
1101	0.52116 
1102	0.52107 
1103	0.52095 
1104	0.52089 
1105	0.52083 
1106	0.52075 
1107	0.52066 
1108	0.52054 
1109	0.52046 
1110	0.52040 
1111	0.52032 
1112	0.52022 
1113	0.52010 
1114	0.52006 
1115	0.52003 
1116	0.51998 
1117	0.51989 
1118	0.51975 
1119	0.51966 
1120	0.51958 
1121	0.51948 
1122	0.51935 
1123	0.51922 
1124	0.51912 
1125	0.51903 
1126	0.51889 
1127	0.51868 
1128	0.51842 
1129	0.51824 
1130	0.51806 
1131	0.51782 
1132	0.51747 
1133	0.51708 
1134	0.51672 
1135	0.51639 
1136	0.51608 
1137	0.51575 
1138	0.51533 
1139	0.51480 
1140	0.51413 
1141	0.51348 
1142	0.51300 
1143	0.51254 
1144	0.51201 
1145	0.51129 
1146	0.51056 
1147	0.51003 
1148	0.50964 
1149	0.50930 
1150	0.50891 
1151	0.50847 
1152	0.50801 
1153	0.50753 
1154	0.50715 
1155	0.50688 
1156	0.50669 
1157	0.50654 
1158	0.50638 
1159	0.50622 
1160	0.50606 
1161	0.50589 
1162	0.50574 
1163	0.50562 
1164	0.50557 
1165	0.50552 
1166	0.50545 
1167	0.50538 
1168	0.50532 
1169	0.50528 
1170	0.50523 
1171	0.50512 
1172	0.50496 
1173	0.50482 
1174	0.50476 
1175	0.50475 
1176	0.50476 
1177	0.50471 
1178	0.50464 
1179	0.50457 
1180	0.50450 
1181	0.50445 
1182	0.50438 
1183	0.50426 
1184	0.50418 
1185	0.50409 
1186	0.50404 
1187	0.50398 
1188	0.50392 
1189	0.50385 
1190	0.50379 
1191	0.50372 
1192	0.50366 
1193	0.50359 
1194	0.50354 
1195	0.50347 
1196	0.50341 
1197	0.50336 
1198	0.50333 
1199	0.50335 
1200	0.50340 
1201	0.50345 
1202	0.50339 
1203	0.50331 
1204	0.50324 
1205	0.50322 
1206	0.50324 
1207	0.50326 
1208	0.50324 
1209	0.50318 
1210	0.50314 
1211	0.50314 
1212	0.50315 
1213	0.50313 
1214	0.50307 
1215	0.50299 
1216	0.50296 
1217	0.50298 
1218	0.50298 
1219	0.50301 
1220	0.50296 
1221	0.50288 
1222	0.50282 
1223	0.50277 
1224	0.50274 
1225	0.50272 
1226	0.50265 
1227	0.50257 
1228	0.50250 
1229	0.50245 
1230	0.50241 
1231	0.50239 
1232	0.50234 
1233	0.50226 
1234	0.50223 
1235	0.50220 
1236	0.50216 
1237	0.50210 
1238	0.50201 
1239	0.50192 
1240	0.50184 
1241	0.50177 
1242	0.50173 
1243	0.50170 
1244	0.50164 
1245	0.50161 
1246	0.50154 
1247	0.50149 
1248	0.50142 
1249	0.50136 
1250	0.50130 
1251	0.50127 
1252	0.50121 
1253	0.50113 
1254	0.50105 
1255	0.50095 
1256	0.50084 
1257	0.50074 
1258	0.50066 
1259	0.50057 
1260	0.50053 
1261	0.50049 
1262	0.50045 
1263	0.50036 
1264	0.50028 
1265	0.50018 
1266	0.50009 
1267	0.50001 
1268	0.49989 
1269	0.49982 
1270	0.49971 
1271	0.49958 
1272	0.49945 
1273	0.49928 
1274	0.49912 
1275	0.49897 
1276	0.49885 
1277	0.49874 
1278	0.49864 
1279	0.49851 
1280	0.49836 
1281	0.49819 
1282	0.49801 
1283	0.49778 
1284	0.49761 
1285	0.49744 
1286	0.49729 
1287	0.49718 
1288	0.49704 
1289	0.49689 
1290	0.49673 
1291	0.49656 
1292	0.49638 
1293	0.49620 
1294	0.49600 
1295	0.49579 
1296	0.49557 
1297	0.49534 
1298	0.49512 
1299	0.49493 
1300	0.49484 
1301	0.49449 
1302	0.49436 
1303	0.49419 
1304	0.49396 
1305	0.49378 
1306	0.49342 
1307	0.49320 
1308	0.49290 
1309	0.49262 
1310	0.49238 
1311	0.49213 
1312	0.49180 
1313	0.49139 
1314	0.49104 
1315	0.49064 
1316	0.49029 
1317	0.48991 
1318	0.48945 
1319	0.48902 
1320	0.48842 
1321	0.48799 
1322	0.48748 
1323	0.48700 
1324	0.48659 
1325	0.48635 
1326	0.48588 
1327	0.48518 
1328	0.48448 
1329	0.48382 
1330	0.48342 
1331	0.48302 
1332	0.48254 
1333	0.48196 
1334	0.48113 
1335	0.48030 
1336	0.47959 
1337	0.47885 
1338	0.47821 
1339	0.47770 
1340	0.47729 
1341	0.47675 
1342	0.47607 
1343	0.47549 
1344	0.47471 
1345	0.47376 
1346	0.47276 
1347	0.47187 
1348	0.47106 
1349	0.47048 
1350	0.46966 
1351	0.46904 
1352	0.46825 
1353	0.46756 
1354	0.46682 
1355	0.46623 
1356	0.46548 
1357	0.46491 
1358	0.46424 
1359	0.46405 
1360	0.46396 
1361	0.46359 
1362	0.46290 
1363	0.46204 
1364	0.46140 
1365	0.46072 
1366	0.45977 
1367	0.45921 
1368	0.45824 
1369	0.45716 
1370	0.45596 
1371	0.45437 
1372	0.45263 
1373	0.45113 
1374	0.44920 
1375	0.44695 
1376	0.44508 
1377	0.44285 
1378	0.44067 
1379	0.43828 
1380	0.43656 
1381	0.43359 
1382	0.43044 
1383	0.42671 
1384	0.42358 
1385	0.41920 
1386	0.41475 
1387	0.41031 
1388	0.40532 
1389	0.40154 
1390	0.39640 
1391	0.39168 
1392	0.38678 
1393	0.38209 
1394	0.37668 
1395	0.37283 
1396	0.36813 
1397	0.36278 
1398	0.35801 
1399	0.35329 
1400	0.34873 
1401	0.34429 
1402	0.33952 
1403	0.33540 
1404	0.33164 
1405	0.32854 
1406	0.32482 
1407	0.32136 
1408	0.31801 
1409	0.31451 
1410	0.31132 
1411	0.30852 
1412	0.30577 
1413	0.30328 
1414	0.30085 
1415	0.29848 
1416	0.29628 
1417	0.29423 
1418	0.29214 
1419	0.29035 
1420	0.28865 
1421	0.28697 
1422	0.28534 
1423	0.28380 
1424	0.28238 
1425	0.28071 
1426	0.27943 
1427	0.27827 
1428	0.27721 
1429	0.27621 
1430	0.27516 
1431	0.27430 
1432	0.27333 
1433	0.27269 
1434	0.27180 
1435	0.27109 
1436	0.27048 
1437	0.26984 
1438	0.26925 
1439	0.26880 
1440	0.26836 
1441	0.26793 
1442	0.26760 
1443	0.26739 
1444	0.26716 
1445	0.26704 
1446	0.26686 
1447	0.26672 
1448	0.26665 
1449	0.26663 
1450	0.26663 
1451	0.26669 
1452	0.26670 
1453	0.26675 
1454	0.26684 
1455	0.26700 
1456	0.26721 
1457	0.26743 
1458	0.26781 
1459	0.26810 
1460	0.26833 
1461	0.26891 
1462	0.26942 
1463	0.27000 
1464	0.27082 
1465	0.27159 
1466	0.27234 
1467	0.27346 
1468	0.27438 
1469	0.27534 
1470	0.27655 
1471	0.27753 
1472	0.27848 
1473	0.27988 
1474	0.28086 
1475	0.28240 
1476	0.28358 
1477	0.28479 
1478	0.28613 
1479	0.28734 
1480	0.28887 
1481	0.28993 
1482	0.29121 
1483	0.29231 
1484	0.29373 
1485	0.29487 
1486	0.29595 
1487	0.29744 
1488	0.29866 
1489	0.30031 
1490	0.30143 
1491	0.30301 
1492	0.30428 
1493	0.30571 
1494	0.30697 
1495	0.30859 
1496	0.30997 
1497	0.31150 
1498	0.31294 
1499	0.31421 
1500	0.31578 
1501	0.31687 
1502	0.31841 
1503	0.31981 
1504	0.32136 
1505	0.32288 
1506	0.32402 
1507	0.32551 
1508	0.32653 
1509	0.32803 
1510	0.32953 
1511	0.33080 
1512	0.33227 
1513	0.33331 
1514	0.33474 
1515	0.33621 
1516	0.33730 
1517	0.33878 
1518	0.34012 
1519	0.34119 
1520	0.34244 
1521	0.34387 
1522	0.34486 
1523	0.34626 
1524	0.34765 
1525	0.34867 
1526	0.34992 
1527	0.35113 
1528	0.35211 
1529	0.35318 
1530	0.35425 
1531	0.35554 
1532	0.35643 
1533	0.35757 
1534	0.35872 
1535	0.35981 
1536	0.36068 
1537	0.36173 
1538	0.36265 
1539	0.36381 
1540	0.36471 
1541	0.36550 
1542	0.36656 
1543	0.36752 
1544	0.36861 
1545	0.36935 
1546	0.37011 
1547	0.37117 
1548	0.37205 
1549	0.37295 
1550	0.37376 
1551	0.37448 
1552	0.37515 
1553	0.37606 
1554	0.37676 
1555	0.37760 
1556	0.37841 
1557	0.37915 
1558	0.37959 
1559	0.38023 
1560	0.38081 
1561	0.38140 
1562	0.38202 
1563	0.38266 
1564	0.38318 
1565	0.38385 
1566	0.38434 
1567	0.38504 
1568	0.38552 
1569	0.38611 
1570	0.38667 
1571	0.38720 
1572	0.38776 
1573	0.38838 
1574	0.38897 
1575	0.38935 
1576	0.39002 
1577	0.39043 
1578	0.39091 
1579	0.39147 
1580	0.39189 
1581	0.39247 
1582	0.39304 
1583	0.39362 
1584	0.39404 
1585	0.39457 
1586	0.39508 
1587	0.39554 
1588	0.39586 
1589	0.39642 
1590	0.39680 
1591	0.39735 
1592	0.39789 
1593	0.39855 
1594	0.39914 
1595	0.39965 
1596	0.39991 
1597	0.40041 
1598	0.40077 
1599	0.40129 
1600	0.40174 
1601	0.40213 
1602	0.40246 
1603	0.40304 
1604	0.40338 
1605	0.40385 
1606	0.40415 
1607	0.40451 
1608	0.40473 
1609	0.40511 
1610	0.40530 
1611	0.40564 
1612	0.40596 
1613	0.40636 
1614	0.40664 
1615	0.40695 
1616	0.40717 
1617	0.40744 
1618	0.40762 
1619	0.40803 
1620	0.40817 
1621	0.40845 
1622	0.40877 
1623	0.40907 
1624	0.40943 
1625	0.40966 
1626	0.40976 
1627	0.41009 
1628	0.41016 
1629	0.41044 
1630	0.41058 
1631	0.41073 
1632	0.41072 
1633	0.41098 
1634	0.41120 
1635	0.41146 
1636	0.41145 
1637	0.41173 
1638	0.41178 
1639	0.41199 
1640	0.41191 
1641	0.41223 
1642	0.41230 
1643	0.41255 
1644	0.41260 
1645	0.41277 
1646	0.41282 
1647	0.41299 
1648	0.41291 
1649	0.41316 
1650	0.41306 
1651	0.41300 
1652	0.41284 
1653	0.41297 
1654	0.41260 
1655	0.41256 
1656	0.41238 
1657	0.41239 
1658	0.41202 
1659	0.41178 
1660	0.41159 
1661	0.41138 
1662	0.41106 
1663	0.41087 
1664	0.41055 
1665	0.41038 
1666	0.40998 
1667	0.40978 
1668	0.40939 
1669	0.40915 
1670	0.40912 
1671	0.40991 
1672	0.40945 
1673	0.40929 
1674	0.40896 
1675	0.40867 
1676	0.40821 
1677	0.40799 
1678	0.40764 
1679	0.40730 
1680	0.40683 
1681	0.40658 
1682	0.40604 
1683	0.40565 
1684	0.40529 
1685	0.40492 
1686	0.40445 
1687	0.40404 
1688	0.40355 
1689	0.40319 
1690	0.40270 
1691	0.40243 
1692	0.40207 
1693	0.40177 
1694	0.40120 
1695	0.40082 
1696	0.40041 
1697	0.40002 
1698	0.39957 
1699	0.39903 
1700	0.39856 
1701	0.39811 
1702	0.39760 
1703	0.39723 
1704	0.39683 
1705	0.39650 
1706	0.39601 
1707	0.39567 
1708	0.39511 
1709	0.39481 
1710	0.39438 
1711	0.39394 
1712	0.39351 
1713	0.39315 
1714	0.39273 
1715	0.39245 
1716	0.39206 
1717	0.39178 
1718	0.39127 
1719	0.39093 
1720	0.39046 
1721	0.39017 
1722	0.38978 
1723	0.38949 
1724	0.38916 
1725	0.38884 
1726	0.38847 
1727	0.38838 
1728	0.38815 
1729	0.38795 
1730	0.38772 
1731	0.38769 
1732	0.38755 
1733	0.38745 
1734	0.38724 
1735	0.38714 
1736	0.38719 
1737	0.38700 
1738	0.38679 
1739	0.38668 
1740	0.38641 
1741	0.38621 
1742	0.38597 
1743	0.38578 
1744	0.38539 
1745	0.38499 
1746	0.38461 
1747	0.38434 
1748	0.38393 
1749	0.38352 
1750	0.38313 
1751	0.38266 
1752	0.38211 
1753	0.38173 
1754	0.38139 
1755	0.38099 
1756	0.38049 
1757	0.38001 
1758	0.37965 
1759	0.37930 
1760	0.37886 
1761	0.37849 
1762	0.37828 
1763	0.37801 
1764	0.37761 
1765	0.37735 
1766	0.37716 
1767	0.37702 
1768	0.37674 
1769	0.37662 
1770	0.37647 
1771	0.37649 
1772	0.37659 
1773	0.37632 
1774	0.37628 
1775	0.37617 
1776	0.37608 
1777	0.37622 
1778	0.37624 
1779	0.37612 
1780	0.37607 
1781	0.37594 
1782	0.37584 
1783	0.37564 
1784	0.37548 
1785	0.37513 
1786	0.37495 
1787	0.37473 
1788	0.37478 
1789	0.37476 
1790	0.37463 
1791	0.37470 
1792	0.37463 
1793	0.37462 
1794	0.37463 
1795	0.37468 
1796	0.37459 
1797	0.37471 
1798	0.37496 
1799	0.37503 
1800	0.37502 
1801	0.37527 
1802	0.37536 
1803	0.37550 
1804	0.37558 
1805	0.37574 
1806	0.37575 
1807	0.37584 
1808	0.37571 
1809	0.37567 
1810	0.37573 
1811	0.37560 
1812	0.37552 
1813	0.37558 
1814	0.37562 
1815	0.37572 
1816	0.37556 
1817	0.37561 
1818	0.37564 
1819	0.37561 
1820	0.37567 
1821	0.37565 
1822	0.37557 
1823	0.37564 
1824	0.37548 
1825	0.37565 
1826	0.37560 
1827	0.37543 
1828	0.37519 
1829	0.37514 
1830	0.37497 
1831	0.37481 
1832	0.37434 
1833	0.37416 
1834	0.37392 
1835	0.37353 
1836	0.37335 
1837	0.37308 
1838	0.37268 
1839	0.37233 
1840	0.37188 
1841	0.37120 
1842	0.37060 
1843	0.36984 
1844	0.36915 
1845	0.36835 
1846	0.36756 
1847	0.36683 
1848	0.36563 
1849	0.36449 
1850	0.36321 
1851	0.36216 
1852	0.36021 
1853	0.35878 
1854	0.35722 
1855	0.35564 
1856	0.35386 
1857	0.35186 
1858	0.34953 
1859	0.34741 
1860	0.34474 
1861	0.34234 
1862	0.33812 
1863	0.33488 
1864	0.33142 
1865	0.32816 
1866	0.32418 
1867	0.32059 
1868	0.31627 
1869	0.31276 
1870	0.30618 
1871	0.30122 
1872	0.29612 
1873	0.29047 
1874	0.28495 
1875	0.27853 
1876	0.27266 
1877	0.26314 
1878	0.25600 
1879	0.24923 
1880	0.24218 
1881	0.23429 
1882	0.22736 
1883	0.21642 
1884	0.20858 
1885	0.20119 
1886	0.19387 
1887	0.18618 
1888	0.17668 
1889	0.16941 
1890	0.16282 
1891	0.15652 
1892	0.15020 
1893	0.14262 
1894	0.13705 
1895	0.13219 
1896	0.12763 
1897	0.12369 
1898	0.11798 
1899	0.11465 
1900	0.11145 
1901	0.10828 
1902	0.10462 
1903	0.10206 
1904	0.09990 
1905	0.09798 
1906	0.09548 
1907	0.09387 
1908	0.09229 
1909	0.09100 
1910	0.08934 
1911	0.08820 
1912	0.08716 
1913	0.08622 
1914	0.08509 
1915	0.08442 
1916	0.08369 
1917	0.08306 
1918	0.08229 
1919	0.08182 
1920	0.08139 
1921	0.08092 
1922	0.08060 
1923	0.08033 
1924	0.08003 
1925	0.07992 
1926	0.07974 
1927	0.07970 
1928	0.07968 
1929	0.07972 
1930	0.07977 
1931	0.07996 
1932	0.08008 
1933	0.08025 
1934	0.08059 
1935	0.08085 
1936	0.08120 
1937	0.08168 
1938	0.08202 
1939	0.08245 
1940	0.08302 
1941	0.08352 
1942	0.08404 
1943	0.08478 
1944	0.08539 
1945	0.08599 
1946	0.08676 
1947	0.08749 
1948	0.08803 
1949	0.08901 
1950	0.08965 
1951	0.09073 
1952	0.09142 
1953	0.09218 
1954	0.09323 
1955	0.09410 
1956	0.09480 
1957	0.09598 
1958	0.09681 
1959	0.09792 
1960	0.09885 
1961	0.09960 
1962	0.10095 
1963	0.10174 
1964	0.10304 
1965	0.10397 
1966	0.10491 
1967	0.10617 
1968	0.10720 
1969	0.10849 
1970	0.10938 
1971	0.11097 
1972	0.11184 
1973	0.11266 
1974	0.11427 
1975	0.11526 
1976	0.11662 
1977	0.11760 
1978	0.11917 
1979	0.12016 
1980	0.12162 
1981	0.12267 
1982	0.12363 
1983	0.12530 
1984	0.12630 
1985	0.12785 
1986	0.12888 
1987	0.13032 
1988	0.13131 
1989	0.13283 
1990	0.13395 
1991	0.13533 
1992	0.13637 
1993	0.13782 
1994	0.13890 
1995	0.14035 
1996	0.14132 
1997	0.14283 
1998	0.14379 
1999	0.14535 
2000	0.14634 
2001	0.14729 
2002	0.14874 
2003	0.15031 
2004	0.15120 
2005	0.15268 
2006	0.15366 
2007	0.15502 
2008	0.15594 
2009	0.15732 
2010	0.15814 
2011	0.15950 
2012	0.16039 
2013	0.16180 
2014	0.16265 
2015	0.16397 
2016	0.16479 
2017	0.16605 
2018	0.16675 
2019	0.16788 
2020	0.16867 
2021	0.16983 
