pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
70.0,18160,-50.7,270,475.6,,,,,50527,2010-03-30 12:00:00,49.21,119.75,611.0,0.0
50.0,20320,-54.5,240,514.6,,,,,50527,2010-03-30 12:00:00,49.21,119.75,611.0,0.0
30.0,23620,-53.1,180,599.3,,,,,50527,2010-03-30 12:00:00,49.21,119.75,611.0,0.0
20.0,26250,-51.7,190,677.2,,,,,50527,2010-03-30 12:00:00,49.21,119.75,611.0,0.0
10.0,30760,-47.3,175,841.9,,,,,50527,2010-03-30 12:00:00,49.21,119.75,611.0,0.0
