pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
935.0,611,11.2,6.2,0,0,0.0,0.0,,50527,2009-06-04,49.21,119.75,611.0,10.32
925.0,703,10.2,-0.8,20,10,-3.420201433256687,-9.396926207859085,,50527,2009-06-04,49.21,119.75,611.0,10.32
850.0,1399,3.8,-3.2,45,14,-9.899494936611665,-9.899494936611665,,50527,2009-06-04,49.21,119.75,611.0,10.32
700.0,2958,-3.3,-12.3,35,14,-8.030070108914645,-11.468128620045885,,50527,2009-06-04,49.21,119.75,611.0,10.32
500.0,5530,-19.7,-41.7,35,21,-12.045105163371968,-17.20219293006883,,50527,2009-06-04,49.21,119.75,611.0,10.32
400.0,7150,-32.3,-45.3,30,19,-9.499999999999998,-16.454482671904337,,50527,2009-06-04,49.21,119.75,611.0,10.32
