pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
943.0,611,8.4,5.1,270,6,6.0,1.102182119232618e-15,,50527,2009-09-27 12:00:00,49.21,119.75,611.0,12.86
925.0,774,7.6,3.6,280,14,13.787308542170914,-2.4310744873370194,,50527,2009-09-27 12:00:00,49.21,119.75,611.0,12.86
850.0,1464,2.2,-0.8,325,14,8.03007010891465,-11.468128620045881,,50527,2009-09-27 12:00:00,49.21,119.75,611.0,12.86
700.0,3006,-6.9,-11.8,330,19,9.500000000000009,-16.45448267190433,,50527,2009-09-27 12:00:00,49.21,119.75,611.0,12.86
500.0,5560,-22.1,-33.1,335,12,5.07141914088839,-10.8756934444398,,50527,2009-09-27 12:00:00,49.21,119.75,611.0,12.86
400.0,7160,-35.1,-38.3,315,14,9.899494936611667,-9.899494936611664,,50527,2009-09-27 12:00:00,49.21,119.75,611.0,12.86
